"Order_ID","Order_Date","Customer_ID","Product_ID","Store_ID","Quantity","Unit_Price","Discount_%","Discount_Amount","Gross_Sales","Net_Sales","Profit","Payment_Mode","Order_Status"
"O513086","2025-06-20 00:00:00","C203220","P100095","S3015","4","5118.52","5","1023.7","20474.08","19450.38","1987.86","Cash","Completed"
"O513087","2025-05-30 00:00:00","C201791","P100517","S3073","5","6593.59","20","6593.59","32967.95","26374.36","20383.66","Debit Card","Completed"
"O513088","2025-01-07 00:00:00","C202923","P100209","S3025","5","1702.66","15","1277","8513.3","7236.31","-12315","UPI","Completed"
"O513089","2024-12-23 00:00:00","C204346","P100434","S3112","2","370.83","15","111.25","741.66","630.41","-4058.19","Debit Card","Completed"
"O513090","2025-04-10 00:00:00","C203795","P100222","S3061","3","4022.68","0","0","12068.04","12068.04","4230.03","UPI","Completed"
"O513091","2025-02-18 00:00:00","C202291","P100212","S3012","3","6974.98","15","3138.74","20924.94","17786.2","16078","Credit Card","Completed"
"O513092","2024-06-09 00:00:00","C200860","P100295","S3085","3","3646.78","10","1094.03","10940.34","9846.31","5585.41","Debit Card","Returned"
"O513093","2024-11-19 00:00:00","C204548","P100006","S3031","3","5829.76","15","2623.39","17489.28","14865.89","10450.4","Credit Card","Completed"
"O513094","2025-05-20 00:00:00","C203976","P100617","S3097","1","2264.08","5","113.2","2264.08","2150.88","387.69","Credit Card","Completed"
"O513095","2024-07-26 00:00:00","C203168","P100352","S3074","2","2493.63","10","498.73","4987.26","4488.53","-4883.87","Cash","Completed"
"O513096","2024-11-04 00:00:00","C203459","P100415","S3098","1","5102.1","0","0","5102.1","5102.1","1102.92","UPI","Completed"
"O513097","2025-02-10 00:00:00","C201116","P100657","S3069","5","5564.86","10","2782.43","27824.3","25041.87","21271.22","Cash","Completed"
"O513098","2024-08-11 00:00:00","C201435","P100648","S3109","3","7077.04","10","2123.11","21231.12","19108.01","18046.97","Credit Card","Cancelled"
"O513099","2024-10-15 00:00:00","C201246","P100061","S3021","4","6370.04","15","3822.02","25480.16","21658.14","8484.34","Credit Card","Completed"
"O513100","2024-09-15 00:00:00","C201021","P100095","S3043","3","5118.52","5","767.78","15355.56","14587.78","1490.89","Credit Card","Completed"
"O513101","2025-09-11 00:00:00","C202110","P100067","S3023","1","4673.47","0","0","4673.47","4673.47","1042.54","Wallet","Completed"
"O513102","2025-05-04 00:00:00","C203436","P100005","S3022","1","1123.29","0","0","1123.29","1123.29","-682.09","UPI","Completed"
"O513103","2025-02-05 00:00:00","C201843","P100219","S3018","3","3754.34","15","1689.45","11263.02","9573.57","1112.79","Wallet","Completed"
"O513104","2025-08-09 00:00:00","C201685","P100640","S3051","5","7651.89","20","7651.89","38259.45","30607.56","17830.56","Debit Card","Completed"
"O513105","2025-12-25 00:00:00","C201202","P100072","S3084","3","6455.51","20","3873.31","19366.53","15493.22","14212.67","Credit Card","Returned"
"O513106","2025-11-15 00:00:00","C201183","P100068","S3036","3","4526.96","0","0","13580.88","13580.88","6067.14","Credit Card","Completed"
"O513107","2025-08-01 00:00:00","C202556","P100788","S3039","5","3000.16","15","2250.12","15000.8","12750.68","-7694.02","Credit Card","Completed"
"O513108","2024-12-09 00:00:00","C201611","P100171","S3085","5","4899.54","5","1224.88","24497.7","23272.82","6894.07","Wallet","Completed"
"O513109","2024-03-08 00:00:00","C201221","P100472","S3015","2","3120","20","1248","6240","4992","3685.32","Debit Card","Completed"
"O513110","2025-04-14 00:00:00","C203016","P100019","S3004","2","5119.43","20","2047.77","10238.86","8191.09","3957.05","Debit Card","Completed"
"O513111","2025-04-10 00:00:00","C201043","P100229","S3079","3","1693.83","10","508.15","5081.49","4573.34","-4004.65","Wallet","Completed"
"O513112","2024-02-03 00:00:00","C202782","P100368","S3047","1","461.29","5","23.06","461.29","438.23","-2163.97","Wallet","Completed"
"O513113","2024-08-03 00:00:00","C204957","P100643","S3017","1","6843.38","10","684.34","6843.38","6159.04","2936.95","Credit Card","Completed"
"O513114","2025-09-10 00:00:00","C203483","P100247","S3022","2","1194.44","15","358.33","2388.88","2030.55","1137.41","UPI","Completed"
"O513115","2024-10-22 00:00:00","C201248","P100298","S3045","5","4997.75","0","0","24988.75","24988.75","19524.85","Debit Card","Returned"
"O513116","2025-11-24 00:00:00","C201212","P100468","S3014","1","551.44","20","110.29","551.44","441.15","-2630","Debit Card","Completed"
"O513117","2024-02-28 00:00:00","C203492","P100338","S3081","2","956.91","0","0","1913.82","1913.82","154.38","Credit Card","Completed"
"O513118","2024-02-28 00:00:00","C200420","P100418","S3064","5","2945.88","10","1472.94","14729.4","13256.46","10031.31","Credit Card","Completed"
"O513119","2024-12-10 00:00:00","C200497","P100561","S3096","3","2370.82","5","355.62","7112.46","6756.84","4003.59","Cash","Completed"
"O513120","2025-11-01 00:00:00","C201982","P100248","S3004","1","1679.96","0","0","1679.96","1679.96","-2799.38","Wallet","Completed"
"O513121","2024-09-20 00:00:00","C203364","P100641","S3085","5","1667.76","0","0","8338.8","8338.8","-2789.1","Cash","Completed"
"O513122","2024-06-09 00:00:00","C201482","P100564","S3023","3","7650.88","10","2295.26","22952.64","20657.38","12550.33","Cash","Completed"
"O513123","2025-10-31 00:00:00","C202625","P100254","S3003","2","4953.16","5","495.32","9906.32","9411","2068.26","Wallet","Completed"
"O513124","2024-03-27 00:00:00","C204068","P100120","S3039","3","3905.11","5","585.77","11715.33","11129.56","-2861.06","UPI","Returned"
"O513125","2025-05-23 00:00:00","C204805","P100320","S3006","5","2487.26","0","0","12436.3","12436.3","5797.5","Wallet","Completed"
"O513126","2025-12-21 00:00:00","C203549","P100302","S3055","1","7834.51","5","391.73","7834.51","7442.78","6741.52","Wallet","Completed"
"O513127","2025-09-07 00:00:00","C204105","P100474","S3063","3","3002.9","5","450.44","9008.7","8558.27","-1706.32","Debit Card","Completed"
"O513128","2024-02-03 00:00:00","C204428","P100748","S3030","4","110.25","20","88.2","441","352.8","-14981.76","UPI","Completed"
"O513129","2024-08-26 00:00:00","C201566","P100275","S3052","2","1564.3","20","625.72","3128.6","2502.88","1688.12","Debit Card","Returned"
"O513130","2025-07-16 00:00:00","C204009","P100634","S3075","4","6935.37","20","5548.3","27741.48","22193.18","19316.9","Debit Card","Completed"
"O513131","2024-10-21 00:00:00","C202781","P100317","S3015","4","2498.06","20","1998.45","9992.24","7993.79","4556.03","Credit Card","Completed"
"O513132","2025-05-03 00:00:00","C201912","P100509","S3088","5","5564.54","15","4173.4","27822.7","23649.3","5161.65","Credit Card","Completed"
"O513133","2024-05-19 00:00:00","C201820","P100625","S3002","3","4742.75","20","2845.65","14228.25","11382.6","2229.75","Debit Card","Completed"
"O513134","2024-05-28 00:00:00","C201471","P100702","S3064","1","2418.7","10","241.87","2418.7","2176.83","519.68","Debit Card","Completed"
"O513135","2025-06-06 00:00:00","C202014","P100305","S3093","4","5435.33","0","0","21741.32","21741.32","17983.6","Cash","Completed"
"O513136","2024-08-01 00:00:00","C202682","P100786","S3001","3","3704.98","15","1667.24","11114.94","9447.7","-292.58","UPI","Returned"
"O513137","2024-07-06 00:00:00","C201975","P100774","S3068","2","6107.42","0","0","12214.84","12214.84","8766","Cash","Completed"
"O513138","2024-06-03 00:00:00","C203818","P100231","S3071","2","2354.13","0","0","4708.26","4708.26","-3317.54","Wallet","Completed"
"O513139","2024-09-23 00:00:00","C201744","P100597","S3064","1","7951.28","5","397.56","7951.28","7553.72","4530.78","UPI","Returned"
"O513140","2024-01-16 00:00:00","C203814","P100175","S3042","1","1864.51","20","372.9","1864.51","1491.61","-3350.95","Cash","Completed"
"O513141","2024-06-28 00:00:00","C202607","P100678","S3057","2","6147.64","20","2459.06","12295.28","9836.22","2473.44","Debit Card","Returned"
"O513142","2025-12-09 00:00:00","C203881","P100612","S3019","5","6970.16","10","3485.08","34850.8","31365.72","23574.92","Cash","Completed"
"O513143","2024-01-02 00:00:00","C201029","P100477","S3015","4","6029.33","15","3617.6","24117.32","20499.72","6260.6","Credit Card","Completed"
"O513144","2024-02-02 00:00:00","C200400","P100354","S3104","2","2309.65","10","461.93","4619.3","4157.37","2848.49","Cash","Completed"
"O513145","2025-09-25 00:00:00","C201571","P100252","S3091","2","1284.67","0","0","2569.34","2569.34","-3902.08","Credit Card","Completed"
"O513146","2024-12-24 00:00:00","C204108","P100140","S3069","1","2056.41","10","205.64","2056.41","1850.77","198.9","Debit Card","Completed"
"O513147","2025-09-11 00:00:00","C204283","P100464","S3062","3","92.4","0","0","277.2","277.2","-4436.07","UPI","Completed"
"O513148","2024-09-14 00:00:00","C203462","P100362","S3030","5","3792.64","15","2844.48","18963.2","16118.72","-8017.98","Debit Card","Completed"
"O513149","2025-04-11 00:00:00","C202644","P100369","S3114","5","7230.93","0","0","36154.65","36154.65","23805.7","Debit Card","Completed"
"O513150","2024-02-19 00:00:00","C203435","P100121","S3082","1","1137.16","10","113.72","1137.16","1023.44","466.02","UPI","Completed"
"O513151","2024-08-28 00:00:00","C201029","P100675","S3007","4","6047.15","5","1209.43","24188.6","22979.17","15497.53","Cash","Completed"
"O513152","2025-07-17 00:00:00","C202999","P100322","S3058","4","7511.37","5","1502.27","30045.48","28543.21","21904.45","Wallet","Completed"
"O513153","2024-07-17 00:00:00","C202915","P100023","S3002","5","153.91","0","0","769.55","769.55","-14662.4","Credit Card","Cancelled"
"O513154","2025-06-24 00:00:00","C201810","P100729","S3054","2","4455.81","0","0","8911.62","8911.62","3740.62","Credit Card","Returned"
"O513155","2024-10-07 00:00:00","C201874","P100499","S3114","1","2416.72","20","483.34","2416.72","1933.38","-1980.22","Wallet","Completed"
"O513156","2024-12-06 00:00:00","C203154","P100585","S3044","1","536.57","10","53.66","536.57","482.91","-3438.13","Debit Card","Completed"
"O513157","2024-06-28 00:00:00","C201032","P100505","S3044","4","2797.89","0","0","11191.56","11191.56","-1360.84","Credit Card","Completed"
"O513158","2025-12-26 00:00:00","C203390","P100217","S3016","1","295.17","5","14.76","295.17","280.41","-2829.46","UPI","Completed"
"O513159","2024-11-30 00:00:00","C204228","P100698","S3030","1","5680.12","5","284.01","5680.12","5396.11","1166.54","Cash","Completed"
"O513160","2025-12-03 00:00:00","C204349","P100592","S3053","2","1182.44","5","118.24","2364.88","2246.64","-7129.24","Debit Card","Completed"
"O513161","2024-08-21 00:00:00","C202403","P100095","S3071","1","5118.52","5","255.93","5118.52","4862.59","496.96","UPI","Completed"
"O513162","2025-07-29 00:00:00","C203985","P100491","S3035","5","5813.87","0","0","29069.35","29069.35","23174.4","Wallet","Completed"
"O513163","2025-10-24 00:00:00","C201906","P100558","S3018","3","264.95","5","39.74","794.85","755.11","-287.99","Credit Card","Completed"
"O513164","2025-05-15 00:00:00","C204366","P100087","S3053","3","781.72","15","351.77","2345.16","1993.39","-8675.81","UPI","Completed"
"O513165","2024-12-11 00:00:00","C200886","P100772","S3074","5","5357.77","15","4018.33","26788.85","22770.52","6272.67","Debit Card","Completed"
"O513166","2024-04-28 00:00:00","C200366","P100566","S3090","3","7116.16","10","2134.85","21348.48","19213.63","12375.61","Cash","Completed"
"O513167","2025-06-23 00:00:00","C203278","P100738","S3086","1","510.31","0","0","510.31","510.31","-3190.36","Credit Card","Completed"
"O513168","2025-10-27 00:00:00","C200018","P100060","S3076","5","2895.5","5","723.88","14477.5","13753.62","-6531.88","UPI","Completed"
"O513169","2025-02-12 00:00:00","C201016","P100253","S3110","1","3567.36","0","0","3567.36","3567.36","911.67","Debit Card","Completed"
"O513170","2025-10-12 00:00:00","C204059","P100681","S3089","1","781.75","0","0","781.75","781.75","-1328.21","UPI","Completed"
"O513171","2025-03-24 00:00:00","C200362","P100498","S3095","3","3422.51","20","2053.51","10267.53","8214.02","4546.49","Cash","Completed"
"O513172","2025-09-30 00:00:00","C201959","P100626","S3024","1","3052.61","5","152.63","3052.61","2899.98","-935.83","UPI","Cancelled"
"O513173","2024-05-25 00:00:00","C204099","P100327","S3060","3","2141.47","0","0","6424.41","6424.41","2769.06","Wallet","Completed"
"O513174","2025-07-10 00:00:00","C202332","P100328","S3046","1","7264.98","20","1453","7264.98","5811.98","5398.17","Debit Card","Completed"
"O513175","2024-12-08 00:00:00","C200640","P100580","S3114","5","6682.51","5","1670.63","33412.55","31741.92","16058.17","Wallet","Completed"
"O513176","2024-02-18 00:00:00","C201796","P100230","S3085","3","4224.77","15","1901.15","12674.31","10773.16","384.61","Debit Card","Completed"
"O513177","2025-05-11 00:00:00","C200402","P100553","S3080","3","3122.92","5","468.44","9368.76","8900.32","-6012.65","Credit Card","Cancelled"
"O513178","2025-07-19 00:00:00","C200099","P100170","S3112","5","7778.28","0","0","38891.4","38891.4","37870.85","Credit Card","Completed"
"O513179","2024-11-15 00:00:00","C204128","P100095","S3102","4","5118.52","20","4094.82","20474.08","16379.26","-1083.26","UPI","Completed"
"O513180","2025-03-01 00:00:00","C204565","P100301","S3075","1","3812.59","20","762.52","3812.59","3050.07","-628.84","Credit Card","Completed"
"O513181","2024-10-08 00:00:00","C200111","P100634","S3082","5","6935.37","15","5201.53","34676.85","29475.32","25879.97","UPI","Completed"
"O513182","2024-06-10 00:00:00","C201906","P100445","S3051","2","981.6","5","98.16","1963.2","1865.04","-4253.22","UPI","Completed"
"O513183","2024-01-05 00:00:00","C200581","P100409","S3049","5","3942.32","0","0","19711.6","19711.6","-2281.65","Cash","Completed"
"O513184","2024-05-30 00:00:00","C201718","P100756","S3072","3","2561.72","0","0","7685.16","7685.16","1863.36","Credit Card","Completed"
"O513185","2025-07-16 00:00:00","C201480","P100011","S3099","5","5883.79","20","5883.79","29418.95","23535.16","-1160.99","Wallet","Completed"
"O513186","2024-03-08 00:00:00","C202396","P100590","S3063","3","2830.43","5","424.56","8491.29","8066.73","2568.69","Wallet","Completed"
"O513187","2025-03-02 00:00:00","C204683","P100405","S3077","3","1960.47","20","1176.28","5881.41","4705.13","-8375.56","Debit Card","Completed"
"O513188","2024-10-02 00:00:00","C202878","P100646","S3098","4","7153.27","15","4291.96","28613.08","24321.12","11247.12","Cash","Completed"
"O513189","2024-12-08 00:00:00","C203017","P100087","S3029","5","781.72","20","781.72","3908.6","3126.88","-14655.12","UPI","Completed"
"O513190","2025-06-19 00:00:00","C202527","P100496","S3084","3","1205.73","20","723.44","3617.19","2893.75","-10621.58","Credit Card","Completed"
"O513191","2025-06-26 00:00:00","C200364","P100353","S3009","2","6648.81","10","1329.76","13297.62","11967.86","11478.36","Wallet","Completed"
"O513192","2024-08-10 00:00:00","C201024","P100701","S3041","1","3270.76","15","490.61","3270.76","2780.15","1987.41","UPI","Completed"
"O513193","2025-10-19 00:00:00","C201264","P100246","S3117","1","7869.49","5","393.47","7869.49","7476.02","3392.64","Debit Card","Completed"
"O513194","2024-01-31 00:00:00","C200712","P100683","S3002","3","694.98","10","208.49","2084.94","1876.45","1441.45","UPI","Completed"
"O513195","2024-02-27 00:00:00","C201479","P100309","S3022","4","1465.06","15","879.04","5860.24","4981.2","-12135.64","Credit Card","Completed"
"O513196","2024-02-13 00:00:00","C203109","P100734","S3004","2","4013.83","5","401.38","8027.66","7626.28","6812.64","UPI","Completed"
"O513197","2024-04-28 00:00:00","C202667","P100226","S3114","5","3092.93","15","2319.7","15464.65","13144.95","10950.15","UPI","Completed"
"O513198","2024-09-21 00:00:00","C203226","P100799","S3086","3","1788.67","0","0","5366.01","5366.01","2581.2","Credit Card","Completed"
"O513199","2024-06-02 00:00:00","C202308","P100718","S3109","3","7118.18","5","1067.73","21354.54","20286.81","6745.65","Debit Card","Completed"
"O513200","2025-11-05 00:00:00","C200727","P100349","S3026","5","222.61","0","0","1113.05","1113.05","-5813.25","Wallet","Completed"
"O513201","2025-01-31 00:00:00","C203896","P100566","S3037","3","7116.16","20","4269.7","21348.48","17078.78","10240.76","Wallet","Completed"
"O513202","2024-11-21 00:00:00","C203371","P100721","S3021","3","4720.05","15","2124.02","14160.15","12036.13","2094.73","Cash","Completed"
"O513203","2024-10-12 00:00:00","C200297","P100091","S3076","4","7986.91","0","0","31947.64","31947.64","19499.12","Wallet","Completed"
"O513204","2025-03-15 00:00:00","C201659","P100497","S3095","4","172.72","0","0","690.88","690.88","-6506.88","Wallet","Completed"
"O513205","2025-11-17 00:00:00","C204532","P100605","S3011","5","3846.32","5","961.58","19231.6","18270.02","15139.97","Cash","Completed"
"O513206","2025-12-17 00:00:00","C203258","P100681","S3105","5","781.75","0","0","3908.75","3908.75","-6641.05","UPI","Completed"
